,inner_label,inner_area,inner_centroid-0,inner_centroid-1,inner_axis_major_length,inner_axis_minor_length,inner_eccentricity,inner_orientation,inner_slice,outer_label,outer_area,outer_centroid-0,outer_centroid-1,outer_axis_major_length,outer_axis_minor_length,outer_eccentricity,outer_orientation,outer_slice,file,gratio,orientation_mean_deg,eccentricity_mean
103,27,0.9641425599999999,321.1478981282602,456.5492482356551,1.3875494731034272,0.890948348786546,0.7666191811023835,0.5026035322584044,"(slice(283, 362, None), slice(425, 488, None))",27,1.9105347199999998,323.92412511613503,456.3499535459895,2.567772965231986,1.9020046320245168,0.6718122248529538,0.5048376287044868,"(slice(262, 386, None), slice(403, 510, None))",Sample_Data_SWM.ome.tif,0.4684259616330218,28.86106331546674,0.7192157029776687
104,28,0.12395695999999998,338.3484486873508,707.3747016706444,0.4259004684488537,0.3717429106964944,0.4880067176698576,1.1742562898096738,"(slice(327, 351, None), slice(695, 721, None))",28,0.12632368,338.6861826697892,707.7025761124122,0.7518201309564064,0.6348889157009692,0.5356041775609622,0.8712508743905323,"(slice(323, 355, None), slice(692, 726, None))",Sample_Data_SWM.ome.tif,0.5855243358376478,58.599463736222646,0.5118054476154099
105,29,0.6801361599999999,378.3371030882993,202.080469769465,1.1050990617047483,0.7882658851529546,0.7008600121652677,0.38181298670627045,"(slice(347, 410, None), slice(179, 228, None))",29,0.8002471999999999,376.50055452865064,202.73900184842884,1.9007913658052744,1.4485605312472938,0.6474795021690043,0.3811715850125404,"(slice(333, 422, None), slice(168, 240, None))",Sample_Data_SWM.ome.tif,0.5441718645158807,21.857897896542266,0.674169757167136
106,30,0.29051488,382.8564154786151,406.6700610997963,0.677692484462319,0.5479786560179402,0.5883658393567929,0.7003142895010603,"(slice(365, 402, None), slice(390, 426, None))",30,0.5529249599999999,379.6238630283574,405.0968432316747,1.4429778836011145,1.0549789822992233,0.6822570633161555,0.43731340987649164,"(slice(344, 414, None), slice(379, 436, None))",Sample_Data_SWM.ome.tif,0.5194213962667525,32.59063291575566,0.6353114513364742
107,31,0.29199407999999993,391.4113475177305,531.5542046605876,0.899095418306701,0.4145730149692347,0.8873481106027329,0.366642088888817,"(slice(367, 417, None), slice(517, 548, None))",31,0.20886303999999997,390.75779036827197,530.7011331444759,1.3685999117615808,0.7424035547727926,0.8400850070103049,0.3776449813910031,"(slice(361, 422, None), slice(512, 551, None))",Sample_Data_SWM.ome.tif,0.5584200295163079,21.32225393659529,0.8637165588065189
108,32,0.5973009599999999,391.7984150569589,824.9895988112927,1.4460432522084896,0.5370892970417268,0.9284649851494847,1.0362995250908877,"(slice(366, 418, None), slice(787, 862, None))",32,0.4760065599999999,388.32318210068365,821.3119950279677,2.3026595184236953,0.954263728104121,0.9100866211509654,1.0768878646025242,"(slice(357, 425, None), slice(771, 870, None))",Sample_Data_SWM.ome.tif,0.5628310929398799,60.53835937484985,0.9192758031502251
109,33,0.10798159999999998,415.33972602739726,1036.841095890411,0.3971949382473063,0.34629837382327916,0.489755206723665,-0.32946497430672467,"(slice(404, 428, None), slice(1027, 1048, None))",33,0.13224048,410.73825503355704,1037.4519015659955,0.9065051205723683,0.5485827599002234,0.796102092926735,-0.11245175917126635,"(slice(391, 434, None), slice(1024, 1052, None))",Sample_Data_SWM.ome.tif,0.6312600379316771,-12.65998186224827,0.6429286498252
110,34,0.15235759999999998,429.96893203883496,38.43495145631068,0.5683490982937194,0.3425850732552805,0.7979132763770415,-1.130289578962326,"(slice(418, 443, None), slice(23, 55, None))",34,0.21330063999999996,431.1983356449376,36.05547850208045,1.2598488080296615,0.6343326377639843,0.8639957979058909,-1.1692406415940935,"(slice(413, 452, None), slice(6, 65, None))",Sample_Data_SWM.ome.tif,0.540071648311979,-65.87668825033508,0.8309545371414662
111,35,1.9590524799999998,457.61507097553607,744.184083358502,1.8459963043113947,1.3585502014894666,0.6770422378309563,-0.05500232660847906,"(slice(404, 511, None), slice(704, 784, None))",35,1.9478105599999997,456.6152794653706,743.3593560145808,3.166310436785505,2.36665418601287,0.6643196863386848,-0.015512576978907794,"(slice(384, 532, None), slice(688, 801, None))",Sample_Data_SWM.ome.tif,0.5740383236041054,-2.0201031841645873,0.6706809620848205
112,36,0.37364591999999996,468.74505146476645,1062.5122723673792,0.8490699657689539,0.5668967604541381,0.7444592508424958,-0.39783204428108304,"(slice(446, 494, None), slice(1046, 1083, None))",36,0.8892950399999999,465.80705256154357,1061.3765801729874,1.6925805960676825,1.236205038925052,0.6830549189148286,-0.3348662493469746,"(slice(427, 511, None), slice(1031, 1097, None))",Sample_Data_SWM.ome.tif,0.45857826380248845,-20.990259940662423,0.7137570848786622
113,37,0.17454559999999997,469.60677966101696,29.379661016949154,0.5425556431659179,0.410288913534412,0.6543227967003846,-1.0539015646006884,"(slice(457, 483, None), slice(14, 45, None))",37,0.24436383999999997,469.6876513317191,29.42493946731235,0.9828606536826218,0.772562332632793,0.6181826951240685,-1.1380213788358329,"(slice(450, 490, None), slice(6, 53, None))",Sample_Data_SWM.ome.tif,0.5310754824613313,-62.79396683840267,0.6362527459122266
114,38,0.16862879999999997,466.4824561403509,992.9175438596491,0.5392981371673774,0.4011720726910081,0.668315325931197,-0.7971233692495795,"(slice(452, 481, None), slice(978, 1007, None))",38,1.0934246399999998,465.06493506493507,994.3877164502164,1.480231824612198,1.2430065751924897,0.5429921485864144,-0.8200480646148327,"(slice(427, 502, None), slice(955, 1030, None))",Sample_Data_SWM.ome.tif,0.32274332308248915,-46.32854895477528,0.6056537372588058
115,39,0.10886911999999999,482.5,606.0,0.4208977269510046,0.32985848476159696,0.6211367191074417,0.7257883372966741,"(slice(471, 495, None), slice(595, 618, None))",39,0.17365807999999996,486.7223168654174,607.6354344122658,1.1394016814249737,0.5542381277941824,0.8737200560491406,0.6576280358069451,"(slice(463, 509, None), slice(588, 629, None))",Sample_Data_SWM.ome.tif,0.5951566090813779,39.63195974406649,0.7474283875782912
116,40,2.8711271999999997,491.2344152498712,236.82730551262236,2.4759709944897788,1.4847649373355327,0.8002475719256318,0.5837752763194453,"(slice(425, 560, None), slice(184, 290, None))",40,0.6946323199999999,489.3913969335605,236.9105621805792,3.3399414145298225,2.4246141140609265,0.6877526499288648,0.5658576858477996,"(slice(421, 564, None), slice(179, 296, None))",Sample_Data_SWM.ome.tif,0.6123716465746116,32.93455836065309,0.7440001109272483
117,41,0.76829648,512.7050442818637,439.0165575664228,1.1102978064670606,0.8838359296704709,0.6052505735948586,0.6225714306501268,"(slice(482, 544, None), slice(410, 467, None))",41,1.0203521599999998,513.1667149898522,439.8445926355465,1.9398803105854718,1.6768341878816087,0.5028033132789027,0.6339781296113903,"(slice(468, 559, None), slice(397, 483, None))",Sample_Data_SWM.ome.tif,0.5270860625683244,35.99749327600222,0.5540269434368806
118,42,0.17543311999999997,553.0337268128162,672.0067453625633,0.586431984003011,0.38185780988659923,0.7589452229376278,0.977566133332635,"(slice(539, 567, None), slice(657, 689, None))",42,0.18164575999999996,551.3127035830619,669.3452768729642,1.0513733274125996,0.677710663897624,0.7645236815322778,0.918792618053623,"(slice(531, 572, None), slice(650, 695, None))",Sample_Data_SWM.ome.tif,0.5634525620276845,54.326676448565564,0.7617344522349527
119,43,0.44464751999999996,583.585495675316,755.4078509647372,1.1502957227357986,0.5036865084879564,0.8990355382268334,0.9764789003004553,"(slice(563, 609, None), slice(726, 785, None))",43,0.4165427199999999,590.5355113636364,763.2776988636364,2.0112651096876637,0.8781288032317415,0.8996532111341249,1.0232746163180413,"(slice(558, 620, None), slice(719, 807, None))",Sample_Data_SWM.ome.tif,0.573590692657227,57.288718284342195,0.8993443746804791
120,44,0.46121455999999994,579.7607440667094,397.4079538165491,0.9018675150029648,0.6661785313364477,0.6740720250355017,1.4621803274126652,"(slice(563, 601, None), slice(371, 424, None))",44,0.18460415999999996,581.9503205128206,398.32371794871796,1.350988191614811,1.0392720663138066,0.6389261699510265,1.472093352069665,"(slice(560, 605, None), slice(367, 427, None))",Sample_Data_SWM.ome.tif,0.6410049427185278,84.06074888533018,0.6564990974932641
121,45,0.39967983999999995,583.9859363434493,538.0991857883049,0.867597937710235,0.592660115872917,0.7303205781824651,0.8745608301390625,"(slice(565, 606, None), slice(516, 561, None))",45,0.19791695999999998,587.2660687593423,538.2675635276532,1.3395138727569738,0.9345933557435154,0.7163794923706105,0.9978335289760889,"(slice(561, 611, None), slice(510, 565, None))",Sample_Data_SWM.ome.tif,0.6341368812764846,53.640147180700396,0.7233500352765379
122,46,0.6242224,585.2843601895735,1055.8876777251185,1.3334115271046176,0.6044573110875806,0.8913496748849659,1.270345673817748,"(slice(564, 607, None), slice(1018, 1093, None))",46,0.32453647999999996,586.587967183227,1058.841385597083,2.069289657890823,1.0327400731032201,0.8665561958013335,1.3089902238792557,"(slice(561, 611, None), slice(1013, 1113, None))",Sample_Data_SWM.ome.tif,0.5852947191942327,73.89253044231289,0.8789529353431497
123,47,0.23430527999999998,592.2070707070707,987.8914141414141,0.6810616207713391,0.4390679068280769,0.7644511841468447,-0.1882616339645766,"(slice(573, 613, None), slice(975, 1002, None))",47,0.41683855999999997,593.958836053939,987.8637331440738,1.2360017376387038,0.9102803597468757,0.6764683030247429,-0.048142667520194825,"(slice(564, 626, None), slice(966, 1011, None))",Sample_Data_SWM.ome.tif,0.48234360120674225,-6.772484366907852,0.7204597435857938
124,48,0.09141455999999999,604.0226537216829,236.4822006472492,0.37037629161536983,0.31455021017640866,0.5279555731713121,0.9863297582855111,"(slice(594, 615, None), slice(226, 248, None))",48,0.4582561599999999,602.9251129761136,237.67140090380892,1.012427930251867,0.8215638103639386,0.5843818474476097,1.1138293225910563,"(slice(581, 627, None), slice(212, 265, None))",Sample_Data_SWM.ome.tif,0.3828676558149127,60.16512582015071,0.5561687103094609
125,49,1.2466697599999998,612.8345989558615,653.3265306122449,1.906019962448708,0.8419938145734367,0.8971357398446165,0.6283143760413906,"(slice(566, 662, None), slice(615, 691, None))",49,1.1487467199999999,613.1205253669843,652.8730363121298,2.9199086031143557,1.5825741772736577,0.8403820832892538,0.6233808047089563,"(slice(553, 677, None), slice(601, 704, None))",Sample_Data_SWM.ome.tif,0.5320406630316449,35.8584255469298,0.8687589115669352
126,50,0.16981216,624.4895470383275,377.7857142857143,0.560988448518882,0.38675840268581946,0.7243588688561179,-0.5764967751500628,"(slice(610, 641, None), slice(365, 392, None))",50,0.20620047999999996,624.4576757532282,376.7647058823529,0.9680714843090859,0.7240095563806983,0.6638243376518472,-0.3768374258596118,"(slice(603, 649, None), slice(360, 397, None))",Sample_Data_SWM.ome.tif,0.5341896377987232,-27.31101309166541,0.6940916032539826
127,51,0.07987679999999998,625.5,1094.5,0.32976719240273916,0.3084796188717486,0.3534678845118284,0.7853981633974483,"(slice(616, 636, None), slice(1085, 1105, None))",51,0.19584607999999998,625.7794561933534,1094.1993957703928,0.7572076031636807,0.6094884540591663,0.5933888798542798,0.9401101140892665,"(slice(609, 644, None), slice(1077, 1113, None))",Sample_Data_SWM.ome.tif,0.5061287327385579,49.43217090743864,0.4734283821830541
128,52,2.4998479999999996,644.4227218934911,536.7081656804734,3.5302897396645534,0.9537662819065471,0.9628135970389002,1.026377242322534,"(slice(581, 700, None), slice(454, 627, None))",52,1.11265424,640.2108481786759,533.3251794735443,4.401608459803843,1.7275073216794823,0.9197640260600969,1.0245956719946228,"(slice(573, 707, None), slice(445, 633, None))",Sample_Data_SWM.ome.tif,0.5521054932370971,58.75604594300985,0.9412888115494986
129,53,0.7271747199999999,658.6814483319772,845.399918633035,1.1769984253682135,0.7928504254430956,0.7390772906334419,1.1882074775226408,"(slice(635, 686, None), slice(810, 877, None))",53,0.5257076799999999,657.5779403489026,844.0906021384355,1.8685250455741196,1.354951690865391,0.6885961471902842,1.211183908608874,"(slice(627, 694, None), slice(801, 885, None))",Sample_Data_SWM.ome.tif,0.5851503273424544,68.73749991269013,0.7138367189118631
130,54,0.24140543999999997,678.5281862745098,901.2855392156863,0.6047262656238512,0.5103690520678291,0.5363949959550574,1.2040966103663178,"(slice(663, 694, None), slice(884, 920, None))",54,0.4638771199999999,701.1460459183673,892.3577806122449,1.2351154099675936,1.1149137246275864,0.43031289586384597,-0.8317421637075211,"(slice(660, 728, None), slice(860, 922, None))",Sample_Data_SWM.ome.tif,0.4577655120698305,10.667169138239094,0.4833539459094517
131,55,0.7363457599999998,695.313780634793,806.8392928887104,1.653245193680149,0.582424013742039,0.9358903732972231,0.9117655058332733,"(slice(660, 727, None), slice(770, 848, None))",55,0.5132823999999999,695.3700288184438,807.9314121037464,2.3730523871825002,1.0857277209898644,0.8891974241492031,0.9177715684968105,"(slice(652, 734, None), slice(763, 857, None))",Sample_Data_SWM.ome.tif,0.5364365323665491,52.4123764109131,0.9125438987232131
132,56,0.26241008,697.1240135287486,701.0428410372041,0.6370704572759579,0.5250273915048854,0.5664040816735374,-0.6000270254704285,"(slice(679, 716, None), slice(685, 719, None))",56,0.19821279999999997,697.1567164179105,702.9179104477612,1.033591535716331,0.8848213790607087,0.5168684349946338,-0.4089164646416925,"(slice(674, 721, None), slice(681, 724, None))",Sample_Data_SWM.ome.tif,0.5933710508467073,-28.90410187531192,0.5416362583340856
133,57,0.22365503999999997,720.2671957671957,327.91269841269843,0.6446228466880661,0.44541578199653975,0.7228823461434811,0.5325214179094957,"(slice(702, 738, None), slice(314, 345, None))",57,0.24850559999999997,717.9964285714286,326.7238095238095,1.1104585490870633,0.8115108758472748,0.682603442392954,0.46402104389864424,"(slice(693, 743, None), slice(307, 351, None))",Sample_Data_SWM.ome.tif,0.5488722274134579,28.548838583591724,0.7027428942682176
134,58,0.23371359999999997,719.6405063291139,567.3379746835443,0.6853024151850279,0.43841458015973755,0.7685923507437302,0.8678929209603219,"(slice(704, 738, None), slice(549, 585, None))",58,0.15857023999999997,717.9589552238806,567.1623134328358,1.0549376727663151,0.748253161627227,0.704920215571511,1.0550813818751976,"(slice(699, 740, None), slice(545, 590, None))",Sample_Data_SWM.ome.tif,0.5859174443129874,55.089155832293564,0.7367562831576207
135,59,0.14732831999999998,722.0602409638554,442.99397590361446,0.5326966091679285,0.35292628822870226,0.7490373653556904,1.2303366548764825,"(slice(711, 734, None), slice(428, 459, None))",59,0.32039471999999997,720.9658356417359,442.4173591874423,1.08733926578065,0.736941554878739,0.7352946478991382,1.234880272588733,"(slice(702, 742, None), slice(416, 469, None))",Sample_Data_SWM.ome.tif,0.4789067543989631,70.62326276398262,0.7421660066274143
136,60,0.08579359999999998,724.0,37.5,0.34284319398578417,0.3187611256633683,0.3681718041762459,0.5368489932883325,"(slice(714, 735, None), slice(28, 48, None))",60,0.39612975999999994,724.3435399551904,38.235250186706494,0.8847258603352539,0.8206626123247618,0.3736004723000403,0.6249339271001342,"(slice(702, 748, None), slice(16, 61, None))",Sample_Data_SWM.ome.tif,0.3884192125682272,33.28262902432123,0.3708861382381431
137,61,1.1869100799999999,713.694666001994,1044.5486041874376,2.4151932726564307,0.716256629015461,0.955013334426868,0.9651473994689947,"(slice(673, 763, None), slice(979, 1094, None))",61,1.1638345599999997,704.1474326385359,1034.7524148449415,3.4234679198807516,1.7999615596809906,0.8506259007864635,1.0918703912940992,"(slice(651, 772, None), slice(961, 1104, None))",Sample_Data_SWM.ome.tif,0.3979288475151681,58.929218897024974,0.9028196176066657
138,62,0.18075824,747.646481178396,624.0703764320785,0.5592699448630232,0.41286662564536747,0.674555396521309,1.3725609122814342,"(slice(735, 760, None), slice(608, 641, None))",62,0.14377823999999997,746.0349794238683,623.6604938271605,0.9057745300414471,0.7087450310268281,0.6226832417973843,1.3064676556794117,"(slice(730, 764, None), slice(604, 646, None))",Sample_Data_SWM.ome.tif,0.5825319509432149,76.74851506956666,0.6486193191593467
139,63,0.8159267199999999,752.2403915881073,1002.5387962291516,1.2303464612821637,0.8491147515208778,0.7236732106936873,0.7483372377002743,"(slice(719, 785, None), slice(972, 1034, None))",63,0.48103583999999994,754.2127921279213,1004.4876998769988,1.8932870786802924,1.4181518439345016,0.6625223330089827,0.8317326832281338,"(slice(713, 792, None), slice(965, 1042, None))",Sample_Data_SWM.ome.tif,0.5987474156258932,45.265668902383744,0.6930977718513349
140,64,0.42364287999999994,762.2388268156425,829.4518156424581,0.9405439370372484,0.5756377527209784,0.7908373049454973,0.32529280062446225,"(slice(737, 791, None), slice(811, 848, None))",64,0.20087535999999998,763.3240058910162,830.7069219440353,1.409931961267659,0.9412703255029159,0.7445203009259455,0.4612566565167585,"(slice(733, 794, None), slice(807, 853, None))",Sample_Data_SWM.ome.tif,0.6115541275705447,22.53298213624899,0.7676788029357213
141,65,0.28016047999999993,755.921858500528,82.65892291446674,0.6956945783207049,0.5134762888283367,0.6747162990260517,-0.20744311755693193,"(slice(736, 777, None), slice(68, 99, None))",65,0.35086623999999994,755.8693086003373,80.24198988195616,1.2467409994106746,0.9239879294178778,0.6713697145849776,-0.1834058990996588,"(slice(726, 786, None), slice(59, 105, None))",Sample_Data_SWM.ome.tif,0.5557175288554173,-11.19699954063053,0.6730430068055147
142,66,0.4165427199999999,760.7762784090909,789.4836647727273,1.0025090285075022,0.5337845688963219,0.8464623120242297,0.07346866745407317,"(slice(731, 790, None), slice(774, 808, None))",66,0.23282607999999996,757.4828462515883,789.8310038119441,1.6200570993894683,0.8390745128246385,0.855423624248071,0.054083929559403714,"(slice(723, 795, None), slice(771, 811, None))",Sample_Data_SWM.ome.tif,0.6361587209929705,3.654112737402607,0.8509429681361503
143,67,0.12188607999999998,771.0194174757281,723.0679611650486,0.45621492409710185,0.3406786727177727,0.665104393535405,0.7593221090899154,"(slice(759, 784, None), slice(711, 736, None))",67,0.21270895999999997,770.865090403338,721.595271210014,1.0059846564169443,0.6512380057553532,0.76218119059071,0.7062511432288439,"(slice(751, 795, None), slice(701, 741, None))",Sample_Data_SWM.ome.tif,0.5231246790067616,41.9855809625633,0.7136427920630575
144,68,0.10236063999999999,775.5375722543353,27.846820809248555,0.40164659094803756,0.3249585442297859,0.5877179896493466,0.395984786176012,"(slice(764, 788, None), slice(18, 39, None))",68,0.22720511999999998,775.44921875,26.916666666666668,0.8811820587889977,0.6472065012046335,0.678635365990122,0.20550381503777448,"(slice(754, 798, None), slice(11, 45, None))",Sample_Data_SWM.ome.tif,0.5020940667699514,17.231379137388707,0.6331766778197343
145,69,0.14732831999999998,780.8493975903615,217.62449799196787,0.48573681313634015,0.38923397159120604,0.5982267208582676,0.6874626383495843,"(slice(767, 794, None), slice(206, 232, None))",69,0.10295231999999999,778.9770114942529,218.9712643678161,0.9132565135931018,0.6206649542950614,0.7335668227174043,0.6045510612712431,"(slice(762, 800, None), slice(203, 236, None))",Sample_Data_SWM.ome.tif,0.6271241333954324,37.01346603067835,0.6658967717878359
146,70,0.08490608,789.0278745644599,659.4111498257839,0.344036134705909,0.31443665577714164,0.40579518546795884,0.4930356316129356,"(slice(779, 800, None), slice(650, 670, None))",70,0.10561487999999998,789.4705882352941,660.2829131652661,0.6690507948328211,0.5477778155636231,0.5741662208589332,0.8093739869426012,"(slice(775, 805, None), slice(645, 675, None))",Sample_Data_SWM.ome.tif,0.574022252897572,37.31128717023785,0.489980703163446
147,71,0.24584303999999996,787.6125150421179,945.8929001203369,0.6355565286600922,0.5135039212843147,0.5892380516668212,-1.5291794523621398,"(slice(772, 804, None), slice(926, 963, None))",71,0.18726671999999997,784.1169036334913,950.6571879936809,1.048733845484988,0.8069979295103302,0.6386499878531411,-0.2662762037020552,"(slice(762, 809, None), slice(925, 968, None))",Sample_Data_SWM.ome.tif,0.6363138026833579,-51.43601569768534,0.6139440197599811
148,72,0.26211423999999994,794.1015801354401,697.0609480812641,0.6969418370102913,0.48256169362799034,0.7215150017568976,0.6635965992538256,"(slice(775, 813, None), slice(681, 716, None))",72,0.18845007999999996,792.9042386185243,698.1648351648352,1.1372885179420738,0.7926152258617588,0.7171351106335494,0.6544825971808848,"(slice(770, 817, None), slice(677, 720, None))",Sample_Data_SWM.ome.tif,0.6088221344768295,37.76018750985194,0.7193250561952236
149,73,0.34494943999999994,809.9742710120069,639.6758147512865,1.151188724332858,0.39179134439280383,0.9403037717579452,1.0188115872011223,"(slice(789, 831, None), slice(612, 670, None))",73,0.2825272,808.7801047120419,639.5109947643979,1.7028788203944196,0.7319776357273495,0.9029016632549147,1.0592062174803818,"(slice(784, 835, None), slice(604, 677, None))",Sample_Data_SWM.ome.tif,0.5352504301630605,59.53082498064541,0.92160271750643
150,74,0.18845007999999996,809.2637362637363,311.5447409733124,0.557097060848289,0.43313989549553344,0.6288897496445347,1.3973172166717085,"(slice(797, 823, None), slice(295, 328, None))",74,0.19673359999999998,809.8842105263158,311.61804511278194,0.9742246696820549,0.753535330643965,0.6338306871870405,1.4696840936787232,"(slice(792, 828, None), slice(288, 334, None))",Sample_Data_SWM.ome.tif,0.5748103345404862,82.13353747077822,0.6313602184157876
151,75,0.16004944,817.81146025878,747.5471349353049,0.5167683827969568,0.3962194043364213,0.6419752967841841,1.0914237511013904,"(slice(805, 831, None), slice(733, 763, None))",75,0.13934064,815.8535031847134,747.3524416135881,0.8016956240538401,0.719761165062957,0.44040637146361733,0.8175303779277234,"(slice(800, 835, None), slice(729, 766, None))",Sample_Data_SWM.ome.tif,0.5504873332555589,54.687507438720104,0.5411908341239007
152,76,0.9094121599999999,819.316851008458,110.16167859466493,2.084456662746127,0.5634444362501513,0.9627740192595822,1.3941147762314259,"(slice(800, 841, None), slice(51, 167, None))",76,0.9842596799999999,818.9945897204689,103.21400661256388,3.008818851831995,1.1744492085260572,0.9206726314393657,1.3878664326242962,"(slice(790, 852, None), slice(34, 179, None))",Sample_Data_SWM.ome.tif,0.47975206774354967,79.69789097606784,0.9417233253494739
153,77,0.5987801599999999,833.1561264822135,885.8275691699605,1.086700129111521,0.7041205960247172,0.7616881580010855,0.28863862775155225,"(slice(801, 864, None), slice(865, 908, None))",77,0.38607119999999995,833.7034482758621,885.4199233716475,1.642717908910208,1.2236662556150755,0.6671722670738025,0.23693244624042817,"(slice(795, 871, None), slice(858, 914, None))",Sample_Data_SWM.ome.tif,0.5754188225700407,15.056502186949194,0.714430212537444
154,78,1.07863264,848.1845858475041,282.45145364783326,1.916896772727483,0.7258522402594083,0.9255358240575485,0.9663857703535687,"(slice(813, 884, None), slice(232, 331, None))",78,0.6866446399999999,844.1318397242568,277.81258078414476,2.8721347029279185,1.2542627719988617,0.8996069361091548,1.0531682393233492,"(slice(806, 890, None), slice(216, 338, None))",Sample_Data_SWM.ome.tif,0.578708271076762,57.855960626605004,0.9125713800833517
155,79,0.44464751999999996,861.6500332667997,59.0851630073187,1.0502613705067207,0.5489964313915826,0.8525022060187183,1.4801051242018106,"(slice(844, 880, None), slice(31, 92, None))",79,0.4008631999999999,863.2686346863469,62.50774907749077,1.6827151102267006,1.1836767068455298,0.7107619448943593,-1.4984678703466159,"(slice(838, 903, None), slice(20, 102, None))",Sample_Data_SWM.ome.tif,0.4638060614157433,-0.5260539271837325,0.7816320754565388
